id,userid,trackingqualificationid,trackingunitid,award,comments,dateupdated,userdefinedvalue,shortvalue,setbyuserid,updatedbyuserid,dateset
80430,36323,397,475,Distinction,,1349284185,,,,,
80429,36323,397,472,Distinction,,1349283770,,,,,
80428,36323,397,471,Distinction,,1349283483,,,,,
79730,42345,549,12,,,,,,,,
49185,23847,176,509,Pass,,,,,,,
43426,35021,50,357,,,,,,,,
88916,22626,156,400,,,,,,,,
43424,26511,50,358,,,,,,,,
43423,35023,50,358,,,,,,,,
92696,35159,432,672,Pass,,,,,,,
89314,21088,156,402,,,,,,,,
43420,35017,50,358,,,,,,,,
89290,22189,156,400,,,,,,,,
80323,46116,536,12,Merit,,1370355378,,,,,
80322,46116,536,11,Pass,,1370355368,,,,,
80321,42653,536,851,Pass,,1357904158,,,,,
80320,42653,536,850,Merit,,1370353517,,,,,
80319,42653,536,849,Pass,,,,,,,
80318,42653,536,848,Pass,,,,,,,
80317,42653,536,846,Pass,,,,,,,
80316,42653,536,14,Pass,,,,,,,
80315,42653,536,13,Pass,,1370353460,,,,,
80314,42653,536,12,Merit,,1370353448,,,,,
80313,42653,536,11,Pass,,1370353440,,,,,
80312,46128,536,851,Merit,,1362739010,,,,,
80311,46128,536,850,Pass,,1370352896,,,,,
80310,46128,536,849,Pass,,1370352863,,,,,
80309,46128,536,848,Merit,,1370352843,,,,,
80308,46128,536,846,Pass,,,,,,,
80256,16349,19,13,Merit,,,,,,,
89316,21088,156,404,,,,,,,,
43396,35017,50,356,,,,,,,,
89292,22189,156,402,,,,,,,,
43394,35020,50,356,,,,,,,,
43393,18214,50,356,,,,,,,,
91218,46195,564,732,,,,,,,,
49186,23847,176,334,Pass,,,,,,,
43390,35021,50,356,,,,,,,,
88917,22626,156,401,,,,,,,,
79633,41762,561,32,Distinction,,,,,,,
79632,41769,561,32,Distinction,,,,,,,
79631,36313,561,32,,,,,,,,
79630,46361,561,32,,,,,,,,
79629,47241,561,32,Pass,,,,,,,
79628,47237,561,32,,,,,,,,
79627,22817,561,32,,,,,,,,
79626,14049,561,32,,,,,,,,
79625,34282,561,32,Pass,,,,,,,
79624,46358,561,32,,,,,,,,
107954,36821,397,1117,,,,,,,,
107955,21120,397,1117,,,,,,,,
43352,26511,50,363,,,,,,,,
43351,35023,50,363,,,,,,,,
89309,21088,156,397,,,,,,,,
43348,35017,50,363,,,,,,,,
86707,22622,552,15,,,,,,,,
43346,35020,50,363,,,,,,,,
43345,18214,50,363,,,,,,,,
91211,46195,564,558,Pass,,,,,,,
87988,36769,156,514,,,,,,,,
87989,36769,156,631,,,,,,,,
87990,36769,156,633,,,,,,,,
87991,34593,156,411,,,,,,,,
87992,34593,156,514,,,,,,,,
87993,34593,156,631,,,,,,,,
87994,34593,156,633,,,,,,,,
87995,35118,156,411,,,,,,,,
87996,35118,156,514,,,,,,,,
87997,35118,156,631,,,,,,,,
87998,35118,156,633,,,,,,,,
87999,34650,156,411,,,,,,,,
88000,34650,156,514,,,,,,,,
88001,34650,156,631,,,,,,,,
79454,41774,561,413,,,,,,,,
49177,23847,176,194,Pass,,,,,,,
43462,35021,50,367,,,,,,,,
88908,46356,156,516,,,,,,,,
43460,26511,50,107,,,,,,,,
43459,35023,50,107,,,,,,,,
92892,42231,552,11,Pass,,,,,,,
89325,21088,156,514,,,,,,,,
43456,35017,50,107,,,,,,,,
89304,22189,156,516,,,,,,,,
79806,25059,549,25,Pass,,,,,,,
79805,25059,549,17,Pass,,,,,,,
79804,25059,549,14,Pass,,,,,,,
79803,25059,549,13,Pass,,,,,,,
79802,25059,549,12,Merit,,,,,,,
79801,25059,549,11,Pass,,1357656180,,,,,
79800,34293,549,772,Merit,,,,,,,
79799,34293,549,377,Pass,,,,,,,
79798,34293,549,376,Merit,,,,,,,
79797,34293,549,25,Pass,,,,,,,
79796,34293,549,17,Pass,,,,,,,
79795,34293,549,14,Pass,,,,,,,
79794,34293,549,13,Pass,,,,,,,
79793,34293,549,12,Merit,,,,,,,
79791,42372,549,772,Pass,,,,,,,
79792,34293,549,11,Pass,,1352809376,,,,,
88912,46356,156,718,,,,,,,,
43402,35021,50,361,,,,,,,,
49181,23847,176,505,Pass,,,,,,,
91213,46195,564,550,Pass,,1369836381,,,,,
43405,18214,50,361,,,,,,,,
43406,35020,50,361,,,,,,,,
86702,42334,552,14,Merit,,,,,,,
43408,35017,50,361,Pass,,,,,,,
89311,21088,156,399,,,,,,,,
79479,14049,561,28,,,,,,,,
79478,34282,561,28,Pass,,,,,,,
79477,46358,561,28,Distinction,,,,,,,
79476,47238,561,349,,,,,,,,
79475,41774,561,349,,,,,,,,
79474,41773,561,349,,,,,,,,
79473,46417,561,349,,,,,,,,
107961,24338,397,1117,Merit,,1372164019,,,,,
79471,46737,561,349,,,,,,,,
79470,27276,561,349,,,,,,,,
79469,47239,561,349,,,,,,,,
79468,34305,561,349,,,,,,,,
79467,22861,561,349,,,,,,,,
79466,22824,561,349,,,,,,,,
79464,41769,561,349,,,,,,,,
79465,41762,561,349,,,,,,,,
43334,35020,50,359,,,,,,,,
43333,18214,50,359,,,,,,,,
91215,46195,564,564,,,,,,,,
49183,23847,176,507,Pass,,,,,,,
43330,35021,50,359,,,,,,,,
88914,22626,156,398,,,,,,,,
43328,26511,50,350,,,,,,,,
43327,35023,50,350,,,,,,,,
100721,48405,556,115,Distinction,,,,,,,
79703,42352,549,12,Pass,,,,,,,
79702,42352,549,11,Pass,,1352809190,,,,,
79701,34673,549,772,Merit,,,,,,,
79700,34673,549,377,Pass,,,,,,,
79699,34673,549,376,Merit,,,,,,,
79698,34673,549,25,Merit,,1359983521,,,,,
79697,34673,549,17,Pass,,,,,,,
79696,34673,549,14,Pass,,,,,,,
79695,34673,549,13,Pass,,1359115235,,,,,
79694,34673,549,12,Pass,,,,,,,
79693,34673,549,11,Pass,,1352809061,,,,,
79692,46144,549,772,Pass,,,,,,,
79691,46144,549,377,Pass,,,,,,,
79690,46144,549,376,Pass,,,,,,,
79688,46144,549,17,Pass,,,,,,,
79689,46144,549,25,Distinction,,1359983498,,,,,
43370,35020,50,360,,,,,,,,
43369,18214,50,360,,,,,,,,
91214,46195,564,563,,,,,,,,
49182,23847,176,506,Pass,,,,,,,
43366,35021,50,360,,,,,,,,
88913,22626,156,397,,,,,,,,
43364,26511,50,364,,,,,,,,
43363,35023,50,364,,,,,,,,
91338,46188,564,732,,,,,,,,
88336,36603,156,407,,,,,,,,
88337,36603,156,408,,,,,,,,
111327,36119,138,1069,Merit,,,,,,,
87370,46733,546,859,,,,,,,,
87371,46733,546,868,,,,,,,,
87372,46733,546,869,,,,,,,,
87373,46733,546,870,,,,,,,,
87374,46733,546,871,,,,,,,,
87375,46733,546,872,,,,,,,,
87376,46733,546,912,,,,,,,,
87377,46733,546,918,,,,,,,,
105302,42795,460,174,,,,,,,,
105303,42795,460,175,Distinction,,,,,,,
105295,42795,460,166,,,,,,,,
105296,42795,460,167,,,,,,,,
43508,26511,50,109,,,,,,,,
43507,35023,50,109,,,,,,,,
92155,23664,485,625,,,,,,,,
89323,21088,156,411,,,,,,,,
43504,35017,50,109,,,,,,,,
89300,22189,156,410,,,,,,,,
43502,35020,50,109,,,,,,,,
43501,18214,50,109,,,,,,,,
91226,41988,564,558,Pass,,,,,,,
87675,46318,565,418,Merit,,,,,,,
87676,46318,565,420,Merit,,,,,,,
87677,46318,565,424,Pass,,,,,,,
87678,46318,565,425,,,,,,,,
87679,46318,565,427,Pass,,,,,,,
87680,41947,565,111,Distinction,,,,,,,
87681,41947,565,414,,,,,,,,
87682,41947,565,415,,,,,,,,
87683,41947,565,416,Distinction,,,,,,,
87684,41947,565,417,,,,,,,,
87685,41947,565,418,Distinction,,,,,,,
87686,41947,565,420,Merit,,,,,,,
112038,41947,565,429,,,,,,,,
79200,45707,168,614,,,,,,,,
43490,35020,50,351,,,,,,,,
43489,18214,50,351,,,,,,,,
91222,41988,564,552,Pass,,1371655228,,,,,
49190,23847,176,511,Pass,,1371125656,,,,,
43486,35021,50,351,,,,,,,,
88921,22626,156,405,,,,,,,,
43484,26511,50,353,,,,,,,,
43483,35023,50,353,,,,,,,,
60640,28374,39,29,,,,,,,,
87975,23283,156,411,,,,,,,,
87976,23283,156,514,,,,,,,,
87977,23283,156,631,,,,,,,,
87978,23283,156,633,,,,,,,,
87979,34617,156,411,,,,,,,,
87980,34617,156,514,,,,,,,,
87981,34617,156,631,,,,,,,,
87982,34617,156,633,,,,,,,,
87983,24889,156,411,,,,,,,,
87984,24889,156,514,,,,,,,,
87985,24889,156,631,,,,,,,,
87986,24889,156,633,,,,,,,,
79428,27276,561,111,,,,,,,,
43472,26511,50,367,,,,,,,,
43471,35023,50,367,,,,,,,,
92893,42231,552,12,Pass,,,,,,,
89307,22189,156,633,,,,,,,,
43468,35017,50,367,,,,,,,,
86711,42671,552,15,Merit,,,,,,,
43466,35020,50,367,,,,,,,,
43465,18214,50,367,,,,,,,,
91209,46195,564,555,,,,,,,,
88002,34650,156,633,,,,,,,,
88003,34580,156,411,,,,,,,,
88004,34580,156,514,,,,,,,,
88005,34580,156,631,,,,,,,,
88006,34580,156,633,,,,,,,,
88007,15923,156,411,,,,,,,,
88008,15923,156,514,,,,,,,,
88009,15923,156,631,,,,,,,,
88010,15923,156,633,,,,,,,,
88011,34611,156,411,,,,,,,,
88012,34611,156,514,,,,,,,,
88013,34611,156,631,,,,,,,,
88014,34611,156,633,,,,,,,,
79480,22817,561,28,Merit,,,,,,,
43454,35020,50,107,,,,,,,,
43453,18214,50,107,,,,,,,,
91228,41988,564,550,Pass,,1369836384,,,,,
49196,36310,176,195,Merit,,,,,,,
43450,35021,50,107,,,,,,,,
88929,22626,156,514,,,,,,,,
43448,26511,50,354,,,,,,,,
43447,35023,50,354,,,,,,,,
90565,42269,551,14,Pass,,,,,,,
112577,36702,639,1001,Pass,,,,,,,
112578,36702,639,1002,Pass,,,,,,,
112579,36702,639,1003,Pass,,,,,,,
112580,36702,639,1008,Pass,,,,,,,
112581,36702,639,1160,Pass,,,,,,,
112582,36702,639,1161,Pass,,1372670473,,,,,
112583,36702,639,1162,Pass,,,,,,,
112584,36702,639,1163,Pass,,,,,,,
112585,36702,639,1164,Pass,,1372671075,,,,,
112586,36702,639,1165,,,,,,,,
112587,36702,639,1166,Pass,,,,,,,
112588,36702,639,1167,Pass,,1372666728,,,,,
79634,22824,561,32,Pass,,,,,,,
89317,21088,156,405,,,,,,,,
43444,35017,50,354,,,,,,,,
89293,22189,156,403,,,,,,,,
43442,35020,50,354,,,,,,,,
43441,18214,50,354,,,,,,,,
105734,47262,116,214,Pass,,,,,,,
49187,23847,176,335,Pass,,,,,,,
43438,35021,50,354,,,,,,,,
88918,22626,156,402,,,,,,,,
112637,33086,639,1168,,,,,,,,
112638,33086,639,1169,,,,,,,,
112639,33086,639,1170,,,,,,,,
112640,32943,639,1000,Merit,,1369743319,,,,,
112641,32943,639,1001,Merit,,1369743476,,,,,
112642,32943,639,1002,Merit,,1369743498,,,,,
112643,32943,639,1003,,,,,,,,
112644,32943,639,1008,,,,,,,,
112645,32943,639,1160,,,,,,,,
112646,32943,639,1161,,,,,,,,
112647,32943,639,1162,Merit,,1369743326,,,,,
43436,26511,50,357,,,,,,,,
43435,35023,50,357,,,,,,,,
95341,26511,405,355,,,,,,,,
89315,21088,156,403,,,,,,,,
43432,35017,50,357,,,,,,,,
89291,22189,156,401,,,,,,,,
43430,35020,50,357,,,,,,,,
43429,18214,50,357,,,,,,,,
91217,46195,564,549,Pass,,,,,,,
79780,42596,549,376,Merit,,,,,,,
79779,42596,549,25,Merit,,1359983441,,,,,
79778,42596,549,17,Pass,,,,,,,
79777,42596,549,14,Pass,,,,,,,
79776,42596,549,13,Pass,,,,,,,
79775,42596,549,12,Distinction,,,,,,,
79774,42596,549,11,Merit,,1352809330,,,,,
79773,46101,549,772,Merit,,,,,,,
79772,46101,549,377,Pass,,,,,,,
79771,46101,549,376,Merit,,,,,,,
79770,46101,549,25,Merit,,,,,,,
79769,46101,549,17,Pass,,,,,,,
79768,46101,549,14,Pass,,,,,,,
79767,46101,549,13,Pass,,,,,,,
79765,46101,549,11,Merit,,1352809315,,,,,
79766,46101,549,12,Distinction,,,,,,,
60633,23195,39,29,,,,,,,,
43411,35023,50,361,,,,,,,,
43412,26511,50,361,,,,,,,,
43376,26511,50,360,,,,,,,,
43375,35023,50,360,,,,,,,,
89312,21088,156,400,,,,,,,,
43372,35017,50,360,,,,,,,,
86695,42546,552,14,Pass,,,,,,,
79677,47327,549,13,Pass,,,,,,,
79676,47327,549,12,Distinction,,,,,,,
79675,47327,549,11,Distinction,,1352809140,,,,,
79674,36805,549,772,,,,,,,,
79673,36805,549,377,,,,,,,,
79672,36805,549,376,,,,,,,,
79671,36805,549,25,,,,,,,,
79670,36805,549,17,,,,,,,,
79669,36805,549,14,,,,,,,,
79668,36805,549,13,,,,,,,,
79667,36805,549,12,,,,,,,,
79666,36805,549,11,,,,,,,,
89308,22189,156,718,,,,,,,,
43360,35017,50,364,,,,,,,,
86709,42260,552,15,Pass,,,,,,,
43358,35020,50,364,,,,,,,,
43357,18214,50,364,,,,,,,,
91210,46195,564,557,Pass,,,,,,,
49178,23847,176,195,Pass,,,,,,,
43354,35021,50,364,,,,,,,,
88909,46356,156,624,,,,,,,,
79323,27276,561,586,,,,,,,,
79322,47239,561,586,,,,,,,,
79321,34305,561,586,,,,,,,,
79320,22861,561,586,,,,,,,,
79319,22824,561,586,,,,,,,,
79318,41762,561,586,,,,,,,,
79317,41769,561,586,,,,,,,,
79316,36313,561,586,,,,,,,,
79315,46361,561,586,,,,,,,,
79314,47241,561,586,,,,,,,,
79313,47237,561,586,,,,,,,,
79312,22817,561,586,,,,,,,,
79311,14049,561,586,,,,,,,,
79310,34282,561,586,,,,,,,,
79308,47238,561,585,,,,,,,,
79309,46358,561,586,,,,,,,,
89321,21088,156,409,,,,,,,,
43324,35017,50,350,,,,,,,,
89297,22189,156,407,,,,,,,,
43322,35020,50,350,,,,,,,,
43321,18214,50,350,,,,,,,,
91223,41988,564,554,,,,,,,,
49191,23847,176,512,Pass,,1371125741,,,,,
43318,35021,50,350,,,,,,,,
88922,22626,156,406,,,,,,,,
88923,22626,156,407,,,,,,,,
88924,22626,156,408,,,,,,,,
95372,23122,168,1041,,,,,,,,
95371,26441,168,1041,,,,,,,,
95370,16861,168,1041,,,,,,,,
95368,21266,168,1041,,,,,,,,
95369,21404,168,1041,,,,,,,,
95367,21340,168,1041,,,,,,,,
95366,24753,168,1041,,,,,,,,
95365,23532,168,1041,,,,,,,,
95355,38162,112,192,,,,,,,,
95354,38162,112,191,Merit,,,,,,,
95353,38162,112,190,,,,,,,,
95352,38162,112,189,Merit,,,,,,,
95351,38162,112,188,,,,,,,,
88393,34617,156,408,,,,,,,,
43200,32090,156,624,Distinction,,,,,,,
43198,23204,156,624,Merit,,,,,,,
43197,23240,156,624,Merit,,,,,,,
43196,23306,156,624,Pass,,,,,,,
43195,16094,156,624,Pass,,,,,,,
43194,23231,156,624,Pass,,,,,,,
43193,23169,156,624,Pass,,,,,,,
43192,23191,156,624,Merit,,,,,,,
87672,46318,565,415,,,,,,,,
43514,35020,50,108,,,,,,,,
43513,18214,50,108,,,,,,,,
91227,41988,564,559,Pass,,,,,,,
49195,36310,176,194,Merit,,,,,,,
43510,35021,50,108,,,,,,,,
88928,22626,156,412,,,,,,,,
105423,36399,550,14,Pass,,,,,,,
48999,23787,176,506,Distinction,,,,,,,
105432,43221,550,11,,,,,,,,
94906,34811,103,529,,,,,,,,
94905,34811,103,528,,,,,,,,
94904,34811,103,227,Pass,,,,,,,
94903,34811,103,225,Pass,,,,,,,
94902,34811,103,155,Pass,,,,,,,
109585,41563,595,559,,,,,,,,
105293,42795,460,164,Distinction,,,,,,,
105294,42795,460,165,,,,,,,,
94805,38015,625,1035,,,,,,,,
94804,35392,625,1035,,,,,,,,
94803,21199,625,1035,,,,,,,,
94802,25348,625,1035,,,,,,,,
94800,46389,625,1035,,,,,,,,
94799,38015,625,1034,,,,,,,,
87674,46318,565,417,,,,,,,,
49197,36310,176,196,Pass,,,,,,,
43522,35021,50,26,,,,,,,,
88930,22626,156,516,,,,,,,,
43520,26511,50,108,,,,,,,,
43519,35023,50,108,,,,,,,,
90728,35741,56,256,Distinction,,,,,,,
89324,21088,156,412,,,,,,,,
43516,35017,50,108,,,,,,,,
89301,22189,156,411,,,,,,,,
89302,22189,156,412,,,,,,,,
89303,22189,156,514,,,,,,,,
99798,42560,409,227,,,,,,,,
99799,42560,409,310,,,,,,,,
109529,41531,595,559,,,,,,,,
106738,35403,632,802,,,,,,,,
113554,50216,409,229,,,,,,,,
113498,21441,409,230,,,,,,,,
113425,48278,409,845,,,,,,,,
113612,53369,28,163,,,,,,,,
99808,47732,409,153,Merit,,,,,,,
99809,47732,409,154,Pass,,,,,,,
106098,35116,432,708,Pass,,,,,,,
43182,23236,156,624,Pass,,,,,,,
43181,23203,156,624,,,,,,,,
43180,23177,156,624,Merit,,,,,,,
43179,23272,156,624,Pass,,,,,,,
43178,23273,156,624,Pass,,,,,,,
43177,23198,156,624,Merit,,,,,,,
43176,15833,156,624,Pass,,,,,,,
43175,18025,156,624,Pass,,,,,,,
50207,23502,426,176,Merit,,,,,,,
92755,35114,432,712,Pass,,,,,,,
115375,14431,432,1200,Merit,,,,,,,
92753,35114,432,710,Merit,,,,,,,
92752,35114,432,709,Pass,,,,,,,
92751,35114,432,708,Pass,,,,,,,
92750,35114,432,672,Pass,,,,,,,
92748,12830,432,714,Merit,,,,,,,
92749,12830,432,715,Pass,,,,,,,
92747,12830,432,713,Pass,,,,,,,
92746,12830,432,712,Pass,,,,,,,
115376,14425,432,1200,,,,,,,,
92744,12830,432,710,Merit,,,,,,,
92743,12830,432,709,Merit,,,,,,,
92742,12830,432,708,Pass,,,,,,,
92741,12830,432,672,Pass,,,,,,,
92740,14425,432,715,,,,,,,,
87649,24225,565,427,,,,,,,,
105462,46366,553,11,Pass,,,,,,,
105463,46110,553,12,Pass,,,,,,,
105464,42515,553,12,,,,,,,,
105465,42561,553,12,Pass,,,,,,,
105466,46103,553,12,Pass,,,,,,,
43256,34568,156,624,Distinction,,,,,,,
49412,23506,176,195,Pass,,,,,,,
91995,19657,28,74,Merit,,,,,,,
109572,41562,595,560,,,,,,,,
98415,42307,466,728,Pass,,,,,,,
98416,42307,466,934,Pass,,,,,,,
93445,34503,404,616,Pass,,1353951007,,,,,
93444,22082,404,616,Pass,,1353950719,,,,,
93443,22085,404,616,Pass,,1353949918,,,,,
93439,22057,404,616,Pass,,1353950705,,,,,
91986,42012,28,726,Distinction,,,,,,,
91985,42012,28,163,Distinction,,,,,,,
91984,42012,28,162,Merit,,,,,,,
91983,42012,28,161,Pass,,,,,,,
91982,42012,28,160,Distinction,,1371215516,,,,,
91981,42012,28,159,Distinction,,,,,,,
91980,42012,28,158,Distinction,,,,,,,
87575,46314,565,418,,,,,,,,
49601,17119,122,235,Pass,,,,,,,
43235,30121,156,624,Pass,,,,,,,
72172,41910,556,111,Merit,,,,,,,
43233,14134,156,624,Distinction,,,,,,,
43232,35724,156,624,Pass,,,,,,,
43231,34587,156,624,Pass,,,,,,,
43230,34611,156,624,Pass,,,,,,,
48980,23528,176,505,Pass,,,,,,,
43228,15923,156,624,Merit,,,,,,,
50204,23502,426,173,Pass,,,,,,,
50203,23502,426,172,Distinction,,,,,,,
50202,23502,426,171,Pass,,,,,,,
50201,23502,426,170,Merit,,,,,,,
50200,23502,426,169,Merit,,,,,,,
50199,23502,426,168,Merit,,,,,,,
50197,23502,426,166,Merit,,,,,,,
50196,23502,426,165,Merit,,,,,,,
50195,23502,426,164,Merit,,,,,,,
50194,38420,429,653,,,,,,,,
50193,38420,429,477,,,,,,,,
50192,38420,429,598,,,,,,,,
50191,38420,429,597,,,,,,,,
50190,38420,429,596,,,,,,,,
43254,34646,156,624,Pass,,,,,,,
43253,34629,156,624,Pass,,,,,,,
43251,34616,156,624,Merit,,,,,,,
43250,34622,156,624,Merit,,,,,,,
43249,21143,156,624,Distinction,,,,,,,
43248,34637,156,624,Pass,,,,,,,
48944,23477,176,505,Merit,,,,,,,
91678,33167,28,160,Distinction,,1370959341,,,,,
91677,33167,28,159,Distinction,,,,,,,
91676,33167,28,158,Distinction,,,,,,,
91675,33167,28,74,Distinction,,,,,,,
91674,35290,28,726,Pass,,,,,,,
91673,35290,28,163,Pass,,,,,,,
91671,35290,28,161,,,,,,,,
91672,35290,28,162,Pass,,,,,,,
91670,35290,28,160,Distinction,,,,,,,
91669,35290,28,159,Pass,,,,,,,
91668,35290,28,158,Distinction,,,,,,,
91667,35290,28,74,Pass,,,,,,,
91666,46207,28,726,Pass,,,,,,,
91665,46207,28,163,Pass,,,,,,,
91664,46207,28,162,Pass,,,,,,,
91663,46207,28,161,Pass,,,,,,,
87554,24077,548,905,,,,,,,,
43227,34580,156,624,Pass,,,,,,,
43226,34650,156,624,Pass,,,,,,,
43225,35118,156,624,Pass,,,,,,,
43224,34593,156,624,Pass,,,,,,,
43223,24889,156,624,Distinction,,,,,,,
43222,34617,156,624,Merit,,,,,,,
43221,23283,156,624,Pass,,,,,,,
43220,34573,156,624,Distinction,,,,,,,
43219,27410,156,624,Pass,,,,,,,
1440,23856,112,11,Distinction,,,,,,,
1441,23856,112,12,Distinction,,,,,,,
1442,23856,112,13,Distinction,,,,,,,
1443,23856,112,14,Merit,,,,,,,
1444,23856,112,15,Merit,,,,,,,
105652,42743,550,1102,Merit,,,,,,,
1446,23856,112,183,Pass,,,,,,,
1447,23856,112,22,Merit,,,,,,,
1448,23856,112,184,Merit,,,,,,,
1449,23856,112,185,Pass,,,,,,,
1450,23856,112,186,Distinction,,,,,,,
1451,23856,112,187,Pass,,,,,,,
1452,23856,112,188,Merit,,,,,,,
1453,23856,112,189,Distinction,,,,,,,
1454,23856,112,190,Pass,,,,,,,
1455,23856,112,191,Distinction,,,,,,,
87492,22801,546,869,,,,,,,,
43191,15939,156,624,Merit,,,,,,,
43190,23105,156,624,Pass,,,,,,,
43189,23068,156,624,Merit,,,,,,,
43188,15811,156,624,Pass,,,,,,,
43187,24593,156,624,Pass,,,,,,,
43186,13942,156,624,Pass,,,,,,,
43185,24978,156,624,Pass,,,,,,,
43184,23200,156,624,Distinction,,,,,,,
43183,24912,156,624,Pass,,,,,,,
90999,21064,34,979,Pass,,,,,,,
90998,34375,34,979,Pass,,,,,,,
90997,36718,34,979,Distinction,,,,,,,
90996,34309,34,979,Distinction,,,,,,,
90995,24920,34,979,Pass,,,,,,,
90994,34290,34,979,Merit,,,,,,,
90992,34294,34,979,Pass,,,,,,,
90993,34349,34,979,Pass,,,,,,,
90991,26699,34,979,,,,,,,,
112107,46347,576,30,Merit,,1371474467,,,,,
90989,34355,34,978,Pass,,,,,,,
90988,34296,34,978,Merit,,,,,,,
90987,34332,34,978,Pass,,,,,,,
90986,34827,34,978,Pass,,,,,,,
90985,34308,34,978,Pass,,,,,,,
90984,34364,34,978,,,,,,,,
109586,41563,595,560,,,,,,,,
43163,23163,156,624,Pass,,,,,,,
43162,23229,156,624,Pass,,,,,,,
43161,23274,156,624,Merit,,,,,,,
43160,15957,156,624,Pass,,,,,,,
43159,23071,156,624,Merit,,,,,,,
43158,26421,156,624,Pass,,,,,,,
43157,23185,156,624,Pass,,,,,,,
43156,25162,156,624,Merit,,,,,,,
111971,35872,406,258,Merit,,,,,,,
105400,42792,550,13,Distinction,,,,,,,
93666,42746,541,923,,,,,,,,
111976,43155,551,1154,Distinction,,,,,,,
92580,34827,34,999,Distinction,,,,,,,
111993,46713,551,1155,Distinction,,,,,,,
90946,34676,56,348,Distinction,,,,,,,
90945,35875,56,348,Distinction,,,,,,,
90944,35957,56,348,Pass,,,,,,,
90943,33467,56,348,Merit,,,,,,,
115232,33870,90,583,,,,,,,,
87534,15146,547,887,,,,,,,,
43218,34621,156,624,Merit,,,,,,,
99910,22889,409,227,,,,,,,,
43215,21071,156,624,Pass,,,,,,,
43214,36603,156,624,Distinction,,,,,,,
43213,36254,156,624,Merit,,,,,,,
43210,34658,156,624,Merit,,,,,,,
90636,35962,56,259,Merit,,,,,,,
90635,36317,56,259,Distinction,,,,,,,
90634,36144,56,259,Distinction,,,,,,,
90633,36335,56,259,Distinction,,,,,,,
90632,35960,56,259,,,,,,,,
90626,36102,56,259,,,,,,,,
90610,35958,551,11,Pass,,,,,,,
90609,42503,551,11,Pass,,,,,,,
90608,42305,551,11,Pass,,,,,,,
90607,42269,551,11,Pass,,,,,,,
90606,42509,551,11,,,,,,,,
90605,46713,551,11,Merit,,,,,,,
90604,35883,551,11,Pass,,,,,,,
90603,26896,551,11,Merit,,,,,,,
90602,42564,551,11,,,,,,,,
88288,45645,156,407,,,,,,,,
43155,23235,156,624,Pass,,,,,,,
43154,23158,156,624,Distinction,,,,,,,
43153,34649,156,624,Pass,,,,,,,
43152,23297,156,624,Pass,,,,,,,
43151,24591,156,624,Pass,,,,,,,
43150,23173,156,624,Merit,,,,,,,
43149,23227,156,624,Merit,,,,,,,
43148,16323,156,624,Pass,,,,,,,
43147,24578,156,624,Pass,,,,,,,
91720,46182,28,162,Distinction,,,,,,,
91719,46182,28,161,Distinction,,,,,,,
91718,46182,28,160,Distinction,,,,,,,
91717,46182,28,159,Distinction,,,,,,,
91716,46182,28,158,Distinction,,,,,,,
91715,46182,28,74,Merit,,,,,,,
91713,32984,28,163,Distinction,,,,,,,
91714,32984,28,726,Distinction,,,,,,,
91712,32984,28,162,Merit,,,,,,,
91711,32984,28,161,Pass,,,,,,,
91710,32984,28,160,Distinction,,1370959345,,,,,
91709,32984,28,159,Merit,,,,,,,
91708,32984,28,158,Merit,,,,,,,
91707,32984,28,74,Distinction,,,,,,,
91706,34204,28,726,Distinction,,,,,,,
91705,34204,28,163,Distinction,,,,,,,
87514,42742,546,859,,,,,,,,
43209,18355,156,624,Merit,,,,,,,
43208,34578,156,624,Distinction,,,,,,,
43207,13671,156,624,Distinction,,,,,,,
43206,34623,156,624,Pass,,,,,,,
43204,34596,156,624,Pass,,,,,,,
43203,34633,156,624,Pass,,,,,,,
43202,26889,156,624,Distinction,,,,,,,
43201,34597,156,624,Distinction,,,,,,,
91736,33040,28,162,,,,,,,,
91735,33040,28,161,,,,,,,,
91734,33040,28,160,,,,,,,,
91733,33040,28,159,,,,,,,,
91732,33040,28,158,,,,,,,,
91731,33040,28,74,,,,,,,,
91729,32982,28,163,Distinction,,,,,,,
91730,32982,28,726,Distinction,,,,,,,
91728,32982,28,162,Distinction,,,,,,,
91727,32982,28,161,Distinction,,,,,,,
91726,32982,28,160,Distinction,,1371213443,,,,,
91725,32982,28,159,Distinction,,,,,,,
91724,32982,28,158,Distinction,,,,,,,
91723,32982,28,74,Distinction,,,,,,,
91722,46182,28,726,Distinction,,,,,,,
91721,46182,28,163,Distinction,,,,,,,
94891,34792,103,541,,,,,,,,
43173,16372,156,624,Pass,,,,,,,
43172,23080,156,624,Pass,,,,,,,
43171,24604,156,624,Pass,,,,,,,
43170,16223,156,624,,,,,,,,
91172,41775,564,549,Pass,,,,,,,
43168,23282,156,624,Pass,,,,,,,
43167,11993,156,624,Pass,,,,,,,
43166,23194,156,624,Merit,,,,,,,
43165,23149,156,624,Distinction,,,,,,,
90655,36112,56,260,,,,,,,,
90654,36101,56,260,,,,,,,,
90653,38058,56,260,,,,,,,,
90652,32941,56,260,,,,,,,,
90651,36113,56,260,,,,,,,,
90650,36000,56,260,,,,,,,,
100317,48278,409,310,,,,,,,,
90649,33133,56,260,,,,,,,,
90647,35961,56,259,Pass,,,,,,,
90646,36319,56,259,Distinction,,,,,,,
